Name,Price,Link
~CLEARANCE~ HP EliteBook Laptop: Intel i5! 16GB RAM~1 TB Storage! Windows 10 Pro,174.95,https://www.ebay.com/itm/116476070167?_skw=laptop&hash=item1b1e83c917:g:UQ8AAOSwYvpnq-lM&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1e7SPr%2FJiV%2Bl7GEK%2BMlpfvbMoFcCraZLpToow8mxSq%2FWFjBDBC2YQ6RzXQH%2FRI%2F%2BPriARvublJvEt5LX%2Bcg3XzIkLN%2Bj5s0pmxQUgKuYzXu6XFuLZ%2But6R2od5RsAETcPPUdWxs2rLEfPcrcDyXzZO9vtKPEM8U6BiB1tEhRxaiV4cC3IScYV2uOAZlWBnN68PJQduAPBAQvle7edNpah6POFK0vOALQosGxtxCxXRfbQ%3D%3D%7Ctkp%3ABk9SR7CN0YrBZQ
Dell Inspiron 15.6 Touchscreen Laptop Ryzen 7 7730U 16GB 512GB SSD i3535-A813BLK,389.00,https://www.ebay.com/itm/196487289019?_skw=laptop&hash=item2dbf8e18bb:g:69MAAOSwD0pmiZ8d&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1f9wJQxlzF93nKm2Eg7ZerPtkSOd0PniSbsGlG5pn1Zwqn%2BgWJpj%2B04fnXXxw%2FtVhePmj1wNNI2LuKzvbdjpCgEEdC2ypRHDfQ%2BfTGTzSZEPet1L1nT3PIfQvS5Bn6VkGeSC9CL8%2FcyYVbIYDkgT1LywY1Uqm3AGaQMJKPdaMgqNd8sIJ0ws9q5cwflT9glnP28%2B%2FZvt%2BC0aJHDCrBhOHUeCwVNeIKESrGToHLXfi571w%3D%3D%7Ctkp%3ABk9SR7CN0YrBZQ
"Dell Precision 15.6"" FHD Laptop Intel Xeon 3.8GHz 32GB RAM 512GB SSD Windows 10",271.86,https://www.ebay.com/itm/256496543516?_skw=laptop&hash=item3bb862a71c:g:gc4AAOSwbUln52Ar&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1eb5rVFUhvDekmSimzq1q0RIcnjJWDSIAYnD0xTVz5uH4kiBWxcUPKmcHbfl3AExMUGFTSsByDP%2FtMATTQDW5XcLChLMvnx3RmKeFjeA9YGgxO2%2FLgCoPBisQqeQQlH%2BsbWocBkDAmzIJoDVGXzB6dsOy6iZCLD9E0Y4bN7WRpBsZfsNTddphKS7EIEJhJd%2B7fjinZ5ocCG5azI9KM7n5ttRL8X96oI%2FUNYWIyqxf6FAg%3D%3D%7Ctkp%3ABk9SR7CN0YrBZQ
HP EliteBook 840 G6 Laptop 14” Core i7 4.8GHz 16GB RAM 512GB SSD Windows 11 Pro,291.28,https://www.ebay.com/itm/256752971411?_skw=laptop&hash=item3bc7ab6e93:g:mrIAAOSw9bdn73QS&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1fEzDYYR8CNb6pVT8NLpwpuVMItvA0m0kyv4hNxAbGfxaOY5Lpgs3NxJcn8sr6395TvqBqmHSktAEFKbGRlaX81rrjvkyy1jl9EA8yxAqu4CGuTE4AilDrMSti8FHzWSRlxfbEE%2FSwU5ZVXhUDr72IYzXl0BVYECNSu0Vzit96GUR2k2Dle2TjYVK0dfhk2kBKCAJ8XP3ElmWNrQKK0%2BASLeOrhzCYtNPMth322V01c6g%3D%3D%7Ctkp%3ABk9SR7CN0YrBZQ
"Lenovo ThinkPad L13 Yoga Touch Laptop Core i5 13.3"" 8GB RAM 256GB SSD Windows 11",199.01,https://www.ebay.com/itm/286068793851?_skw=laptop&hash=item429b0761fb:g:9YoAAOSwf0Vn4hWx&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1dX5EgjLsdJHtgxR9B5Tl4SORyyRbPO8jxs5DkINIGcFJKSud%2FaH6UsT%2F9ljCaqtBj5JcVlpu9fkycsubjTzKKZCXK%2FSA9584FGLWcNC618ED6B0ChTTIQfdGbNJ2KnfWDSKGpc%2Bei364CYpht5vSy0IblgIZ6I3Au6gNHa4C8hWkhUkMB96rcbXGIeHVOsKgf6ody50Muk1IVuLaQbgdVgdi9Smi3bmdKYeXZ2S3ZiUWtCUU0Z2oTjPMQG%2BkFaf6rLTK3dOk4Qn%2F37yobvpOZP%7Ctkp%3ABk9SR7CN0YrBZQ
Lenovo ThinkPad T14 Laptop 14” HD Core i5 4.2GHz 16GB RAM 256GB SSD Win 11 Pro,247.55,https://www.ebay.com/itm/256629770691?_skw=laptop&hash=item3bc05389c3:g:fhEAAOSwbepn6zSm&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1ezG33OJX2do16CFHPLTANWT2I76%2FZSqcHHlT3JfAeGMuwEZr3Xf8K2EHOVxxWyUkhjudXBZWlF6dfbp2s4%2BACH41M7j1KMGn0AwjU8LGaDJNfTDe5YtnV7011Y45RnMCVkCq26tNqosNKp%2FwhTb8QPjSCa8JJtB0oWvcyhz6swyHRDO0rNyUuNg%2BDNMR6GagiE1y6fWLLk2RWp2klJIWP1QYHhupl6%2FEpEA88QvWIXGQ%3D%3D%7Ctkp%3ABk9SR7CN0YrBZQ
"Dell Latitude 3190 2-in-1 11.6"" Laptop Pentium 4GB RAM 128GB SSD Windows 10",85.35,https://www.ebay.com/itm/255653345668?_skw=laptop&hash=item3b86207984:g:g~MAAOSw9QFn8JCO&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1d%2BsuD33psupEKu9ryRtVhstEfxz6fvXFXF7suFRF1FgigJpGLnXzGr1W5eNwr0zQnaV4Ct4tu9HHavfrS60tnVhfz%2F%2BxklkesPM0vPbxWca4a2XkS1Ye%2FlrwTsoMaEwE8GOVc7ziKVqFC3y%2BKVD7ADzH%2FSf%2BRAvhUKi2UAISAHEotFVuErY0dqycZH2ESXWjxMHGyOctUH2MrAmMMbf%2B%2BRCTlpjWJAIYAdBjq%2FBCaEvg%3D%3D%7Ctkp%3ABk9SR7CN0YrBZQ
"2024 Acer Aspire Laptop 15.6"", 4.7GHz Intel i7, 32GB RAM & 1TB SSD, Win 11 Pro",549.00,https://www.ebay.com/itm/126730618278?_skw=laptop&hash=item1d81bbc5a6:g:Q-AAAOSw82xnEqBf&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1deRm%2FIfK4CUC08mtKs61hZXyxMp3WGcdNwX5eKRdmrNmxtEadXtP%2BukKrzsRUnEuW2WNLybVLVUGnDxiLkjUqbjY1K5FMRdjwYyiT9DyJUcDawsMiVzuntWBE1s6757K9jwHGTnBmGuG3w%2FsaFDnRo9pqV1UZZHcyHooXzbGOD89Jr9ijEa0utrQQhW%2BsfJZ0TGVLe9awdbQj0Kz%2BP9I6ifiKSup%2B9HKS71DZDQ02yag%3D%3D%7Ctkp%3ABk9SR7CN0YrBZQ
Dell Precision 5540 Intel core i7-9850H @2.60GHz 16GB Laptop  No hdd TouchScreen,199.50,https://www.ebay.com/itm/236034932653?_skw=laptop&hash=item36f4c73fad:g:Uq4AAOSwhWln4v3g&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1ca9B5KZUYstO3rsdeE%2FGQRLzsABErwyn%2BKl5xSJPQhGUlZMYkAgm6NI%2F1UEKZp4e%2F6%2FQcXT5rOpa9u%2BwgcnThXtFvvk2E9hFF31u5Yr1d%2BGgt0%2BYXA1PtxadhVoPLgG4yO22BTvYNBWhQ7lFhhlwcvoWffiaDQVeeck6NqEHA4oFEKN3jJwQBOZ4%2FxAUZ%2BwCzA8Uzels9apNU6bd6sH1mFpi6nMoRmMyiJ6Za0gDyeoGJmMgUOKcBdpbGy8GfY52%2Fn5fhOfA1FxTGMG8vaK2rU%7Ctkp%3ABk9SR7CN0YrBZQ
HP ProBook Light Gaming Laptop 1920x1080 4-Core i7 32GB RAM 512GB SSD Windows 11,368.95,https://www.ebay.com/itm/256776833046?_skw=laptop&hash=item3bc9178816:g:xBYAAOSwjpdn7eeZ&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1dXp8W0%2Fj0VCF2pzwUez0SccERP6HKlL%2BHTLOuWS1NEnyn%2BPAhqDl8wFzIt3dy7hb3rcBYE7WZ8G88BEXYHmKuSog99E%2BSU9ySGhisqXpk%2FWCK5acv5x56qWzCIxit6HegbQIx1SryqJ9KGAIH49hD6ZZrCwCN2yDPRVhcWFW7XR4nIi4BPPrna28op6gHJg1Jd8lZkFXYnOrc29g68S5epeGZFnA3MnMhe6zyAI42Dd31L8pdWpAFspZSNsp0voknVAso%2BKeRREdqolm4n%2B1TC%7Ctkp%3ABk9SR7CN0YrBZQ
Dell Precision 5540 Laptop 15.6” 6-Core i7 16GB RAM 256GB SSD Windows 11 NVIDIA,358.23,https://www.ebay.com/itm/286304896630?_skw=laptop&hash=item42a91a0676:g:NfsAAOSwRa9n6zkM&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1d%2BJ8ujNXpX4GOm%2FmxbpjFU%2BM9a53z5vrCnParNeGH1oYR5yFqJ26ezKJnYYLJf3GrhXe4kwNcSJF2hAvU%2BJGQ%2BfDEJ%2FqavtXKJlyZbmvwVkhbrF5GS3sbMb4p%2F99vhKbRxwgeoES5rWVvXE9%2BeFq4BqNgMiu%2BOK1%2FlsSJXVF8FHui2cpQZRNpsfzsShtZF%2ByGY%2BKwonjrecln1Bh0Cr%2F0w8gMP6bkpH%2BxcYoCdFyry9Q%3D%3D%7Ctkp%3ABk9SR7CN0YrBZQ
"Microsoft Surface Laptop 2 13"" Touchscreen i7-8650U 16GB RAM 512GB SSD",289.99,https://www.ebay.com/itm/156845480990?_skw=laptop&hash=item2484b81c1e:g:HngAAOSwjQBn7F3U&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1dguNZTUSxUOlRfTEgMEAt%2BG%2B52DNFR0Qbs7TOmJmQQ2Cw%2Fj0WNezMIaoIYD9H4qbUo%2BdBlExFDZquuQyOxnu%2B08fF4xCWOGJIMjIHPtWGj2lDZ1VmcUofbrCNdCMXrC3EVN1lVe6vwMatnn9JUf9rmSyVGdmEODDDRzYZZroWlI8fXUe1zB7hDh7nivltcjUvQXOUZiaI8qEsJYerGdFu1yRY3hsLCTHGIRHzPaJ2KgyL%2FhEScZsnM5uRM7c6%2BRPnQcuExFpVCXm2NoDiCfBwu%7Ctkp%3ABk9SR7CN0YrBZQ
2025 Lenovo IdeaPad Laptop Notebook 15.6 Intel Processor Upto 20GB RAM 1TB SSD,239.00,https://www.ebay.com/itm/146493392451?_skw=laptop&hash=item221bafc643:g:OrUAAOSweZ1n7bDV&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1f6B1uIQQdigWZtEofdUpttps5RFPf49hIrSr%2FkPH3hw36tJtf4jPsfsvYY7zoaRUAh00srKgZKh0Bl5lcwdkJcwygY01NWnpAIcvFhQ92aQgywj6iHsMEal439rjWp6skRkjeEBMM6rApDGQ--16egdjnw4I8NKYsmy%2B4JukAXTg%2Fbxoh7Mxb8u%2Bruxosos00xH0PvQT%2FVRwPnPtOgA5Qvrt3n9i%2BASM10Y7cQxLPqNHiaqmvC74uq5JLCiRnuyIViyPxLAKchHvFa5fHGw1b5%7Ctkp%3ABk9SR7KN0YrBZQ
"Dell 14"" FHD Laptop Intel Quad Core i7 4.20GHz 64GB RAM 4TB SSD Windows 11 Pro",239.99,https://www.ebay.com/itm/335762770305?_skw=laptop&hash=item4e2d054981:g:T3wAAOSwR1BngY1o&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1c2xDea%2FiR30bo9wUH6uNuYWLMVU9kzKNWrQeI%2FKbDO1Rhtrr2hmPRrMeXaB5WAFHhqJ1FWdGa7gkEP5TiF0VWkyLSPsPSS3qH28UzlRyy7GPBnx7vgrbIFRk5McTIusofMYNkwW9IXsDYHe%2BjzEQlmz2nBDoEb4zM83v0pVaHcM2UYfQzDwU23TFjKp87tAt4S2Q2b0JiXgpFFNJ12MvXOmRpR%2BhtEYeRhmLmoYHnT9%2BE10ZuzbyXF18eAQnSX3%2FBBn5udBl4dd2Bc4VMelfxc%7Ctkp%3ABk9SR7KN0YrBZQ
"AS-IS Samsung Galaxy Book2 Pro Intel i7-1260P @2.1GHz 16GB 256GB 15"" Laptop#C194",149.99,https://www.ebay.com/itm/326511311923?_skw=laptop&hash=item4c05973c33:g:YN4AAOSw7UlnuN5K&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1d0wMBZrryzZdswYkwhRhmSko78TWnrCN6MfAZytXIQ2lJh5q0FMXCfnI3tL18K7k7wUWg3HNj5gav75NpuvwpDqqFf3DjBDk%2FyZnphWm4Yk1EpvhGOnvSZQm4fZV62F38YhRwA%2BSUsJNWGAcDhaVcXI43bwcpb%2FqXUqqcAsueJHaBrEtH%2B6sGRWtpKK7VAjTdEr2n4D5wcIfcSph8JH5NLjnPcyxFSX5fJ94TO2wFwlIlOkFa1OwfnnSqAhUiPxFoRgTE9j1kks1a2XQo1ZLgX%7Ctkp%3ABk9SR7KN0YrBZQ
"15.6"" Dell Latitude Laptop PC: Intel i5 Quad Core! 32GB RAM ~ 512GB SSD! Webcam!",249.99,https://www.ebay.com/itm/116055339983?_skw=laptop&hash=item1b056ff3cf:g:rxkAAOSwkbhn7rvu&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1e8SHMBN3NIHqx6Bw%2FTUVt8rLexz8spUTPK4%2FTbIxEi1Bic5DehopNQ5%2FxVe%2F%2BkYaD1YT54vLNDRaMbenaKOomWVtXXJYxP5EDQJ%2FzEbya%2Bg5JabpFJJbHXk2K0wM8Tol7DjofwyW6R37gDhn5Vql%2BHpqRhWd%2Bgku0N8XamZ%2FDA9iQwAv5odmJp06yoITkcw3TpvTDjq%2BhATSIjxlSeDVDZJGiWL5eq8cyJgcBbXhy6kA%3D%3D%7Ctkp%3ABk9SR7KN0YrBZQ
"Lenovo ThinkPad 15.6"" Laptop PC: Intel i5 16GB RAM 1TB SSD Webcam Windows 10",209.99,https://www.ebay.com/itm/116344905846?_skw=laptop&hash=item1b16b26076:g:H2sAAOSwalxm~VD6&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1fsrhFaVgeaxLhLAIPrjGJvhnSW%2BheFVSvLu%2B4GSVXQ8PWsL6aeVvGvYjOKWBeoK3sRZkWSLOD4uxQ4S642tCl0aO%2FzKmLzm%2Bz7SEOtJXg8utVQ9VT1vrR4gfVWqPhveGVqvyhw8C4%2BOiI6o1UYcrQB1eQMfRLDwwcDb%2FvReAGMeQxCUuNxQlFZd2Z6OBUt9j8%2BVv7l0hakV5whS4FM%2FpWKBWijsCu0uLxoAk5W2pTbWw%3D%3D%7Ctkp%3ABk9SR7KN0YrBZQ
"Dell Latitude 13.3"" Laptop Computer Core i5 8GB Ram 256GB SSD Windows 10 Pro",157.39,https://www.ebay.com/itm/265124235345?_skw=laptop&epid=16038003810&hash=item3dbaa2c851:g:gZsAAOSwebZkNGRA&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1efpbJK%2Fm9wnwKodA6H5ZysTKwi9ne5tGx3IA2AFQBkKajshXAlQ%2B%2Bn7ExRu6LYp2fKbLe7mZMSCSlWrnJFgF5mTooMKwySmgTbcDMZSWBUE5CLi40Eb6PXIiCS0KctFQ3UY5oTjpGmSmuWjUK4cWEjIZyLq6D1zg%2FuCKFlovHoA4RwVTE0htKzZfdlpluSyME8xrQ5KJQ2Ug9LB2yMdE9XHFYWXBtWhD1muPuGJsNaqQ%3D%3D%7Ctkp%3ABlBMULKN0YrBZQ
HP EliteBook Laptop Light Gaming PC Core i5 16GB RAM 512GB SSD Windows 11 Pro,291.28,https://www.ebay.com/itm/264714553889?_skw=laptop&hash=item3da2378a21:g:zZQAAOSwX41n7zAA&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1fa6JnZl0PJbbL%2BlOGwiNDJVMo5yZo7c2ghiXaNSM2xKHx3AvJLYRQIzv%2Fil4xzqcuYrxenaAUlsss1sSffwHQ2aGVp3q9j%2BF36Uy0%2FCUffjdMAc5Sf38V%2Fht8i9rO8kVZSDvjcoFTNxnxW%2BPnrfUwDjoaxWmuXeI2zPPpD7WKBXYiFfweq2G%2FUqHrR0yNUkTUGWEdp2pE%2FU2BxX6K3kXDmOYhJApxj%2BUisMqHxrUQdyw%3D%3D%7Ctkp%3ABlBMUIi_0YrBZQ
"HP Stream 11 Pro G5 Laptop PC Computer 11.6"" Celeron Windows 10 4GB RAM 64GB SSD",89.99,https://www.ebay.com/itm/264714576220?_skw=laptop&hash=item3da237e15c:g:xqYAAOSwG-tn5JpC&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1exWP2hCrplmyZnGXl3jiDxNUcTMp99u0RLw3g5gXh7nQz%2F27JFqDa%2BWhJ8E7WlfMaYin4yRADOaWwxew8ciw4flqbyTw0QkQBFA74lp2fGzUJjYjVg2dEfgFUxJXuiOet2qvGfff7DpoX0f95kEU6mQsk8COVoI9teIwLMAbj65zZBOuYX4D2OhKYS0izN5qarL3f2L41WY5vWhuqD3shBxDL54kFDN%2Ff5En8wCKEtew%3D%3D%7Ctkp%3ABlBMUIi_0YrBZQ
"Dell Laptop PC Computer 13.3"" Intel Celeron Windows 10 4GB RAM 128GB SSD WiFi",87.63,https://www.ebay.com/itm/263591761893?_skw=laptop&hash=item3d5f4b17e5:g:1agAAOSwuWln8Ioj&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1e8mLXZTaHCda3GF16NuH2yWMzpf%2BHxRFQ7JQlC9uTZkyhYsD2vHGNdQKV%2FL4f8La4NYNQwjmrPoJ%2BH6TOo2Mi3jGhtApW95ISVctnEWLk8OeuYwBfTOUsKzmHb8p1wq2eQBGqOYQowuxp%2BB62OOyjUUA3zeO6ZMwDmLvYiMgyIYe72%2FYpTEz5NoktnRHTgHlw7QqA7hqJXixOIlvhHgcnBHnos6mn6zKexr9RhVE9ukg%3D%3D%7Ctkp%3ABlBMUIi_0YrBZQ
"Dell Latitude 7320 13.3"" (2 TB SSD, Intel Core i7 11th Gen., 3 GHz 16GB) Laptop",232.50,https://www.ebay.com/itm/226675049811?_skw=laptop&hash=item34c6e2c553:g:x4MAAeSw9Ihn4BPY
Lenovo ThinkPad X1 Carbon Intel core i7-8665U @1.90GHz 16GB Laptop Compute No hd,159.50,https://www.ebay.com/itm/396395285578?_skw=laptop&hash=item5c4b000c4a:g:W0gAAOSw1u9n4ayP
"Dell Latitude 5550 Laptop Ultra 7 165U 32GB RAM 256GB NVMe 15.6"" 2024",310.00,https://www.ebay.com/itm/226683734522?_skw=laptop&hash=item34c76749fa:g:qJsAAeSw5Fxn3Kzi
HP ELITEBOOK 840 G8 i5-1145G7  2.60 GHZ 16GB  256 GB / HP adapter,95.00,https://www.ebay.com/itm/277006376689?_skw=laptop&hash=item407edddef1:g:ZNQAAOSwWS9n8B~8
Dell Precision 5540 Intel core i7-9850H @2.60GHz 16GB Laptop  No hdd TouchScreen,199.50,https://www.ebay.com/itm/236034932653?_skw=laptop&hash=item36f4c73fad:g:Uq4AAOSwhWln4v3g
"LENOVO IDEAPAD 5 15ITL05 CORE I7-1165G7 2.80GHZ  8GB RAM NO SSD, OS, WI-FI AS IS",2.25,https://www.ebay.com/itm/176965392828?_skw=laptop&hash=item2933f599bc:g:Dc4AAeSw~PRn2LjL
"15.6"" FHD DELL Gaming Laptop PC: Intel i7 Quad Core! 32GB RAM ~ 1TB NVME SSD!",389.95,https://www.ebay.com/itm/116528001029?_skw=laptop&hash=item1b219c3005:g:K78AAOSwziRn3DeY&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1cJBXVk%2FWN9%2BTNV%2BF4ifvUhqgnqQd2GRp%2BIUASnlXfV%2BLbpVxgAYAAde4N88zXaoDDhHlrXeUInjxeaM9XAga1ZP2DY7Qxd7tbwcu6%2Fh4XFXjDxWHUoKNtw6sHWwrNJ8%2BR%2FAqj6sbWQwytrT9SHNCwtsTGWwIlteUtaWgNfgRsxpGEdSBpIkXgI%2BVYZyQEVnpVLjmHHEbEFyASr2DMs9LLLcer%2BBOqeDwpl4cDaMR1UIg%3D%3D%7Ctkp%3ABk9SR4q_0YrBZQ
"CHUWI - 14.1"" Laptop - Intel Celeron 2.8GH- 8GB Memory - 256GB SSD - HDMI Silver",269.99,https://www.ebay.com/itm/335503508427?_skw=laptop&hash=item4e1d9143cb:g:zfwAAOSwFflmC-Nt&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1cik9i64kRojFIueNKj2hpv07sMKdF5cbjp7u01%2Bga%2F3D6n4%2FTE%2FMpJOFIGDddLL7wZzasR4WN000y3gRlrhFwKOlNdptmIj%2BRioZJztIQ5r%2Fss1GVKdJq370LLQsuycVS789NXVN3OlSB4OQCJD7d7fWVUogWXmkWgywOMHvgr8Aao%2BKtMjdgP9%2FeyZToX4qRQy9xoty%2BBoJrqk31sX6XcXsCdcjc69dkK0FOCwZpHFg%3D%3D%7Ctkp%3ABk9SR4q_0YrBZQ
"15.6"" FHD DELL Gaming Laptop PC: Intel i7 Quad Core! 16GB RAM ~ 1TB NVME SSD!",339.95,https://www.ebay.com/itm/116507650119?_skw=laptop&hash=item1b2065a847:g:8koAAOSw1rhn3DIb&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1e0CE3QMLq37xcOGWFRTi1sWAe02g6Maqugc72UHEyI1ZNpRp3CG6QOFw8QhPCsLWZfhEnVTeL6lZO7F6ZFdSEg6gUiY%2B%2BuSnJ7OudsZdEOUwgU68ZHxeIfhq6eW25TyDhUGUFpPG2uEDDX9queY97IvZ9Wx4IdvGwWhie%2BOubI3SfFs164%2FLrBhYODguAlTWx3gCcZyVVOB%2FMqpuiQIYGrw%2B4%2BhbCn8XLgojw4lreFG05wP7Rq6%2FJV%2BiecD73rm8rSlW4WGwH90Bcr8xfzQhZi%7Ctkp%3ABk9SR4q_0YrBZQ
Lenovo Yoga 6th Gen ThinkPad 11e 2-in-1 Laptop Windows 11 Pro. 8GB RAM 256GB SSD,119.00,https://www.ebay.com/itm/305966728301?_skw=laptop&hash=item473d09c46d:g:APYAAOSwXAdnphxu&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1fgpw5CsPjtq3pKdmBWyEZW0eezDJ4cY2RHc11kgs0ZtHiy%2BNCKeyAJ%2BH4OGm13%2Fkr0%2Br7zDdx%2BYuZVcanpcHgni4Jx6WDaUNvQ0eI9nKr3EinnpMabcDTTR4wW64Va0eLfZguC3Rr4lsiaIh7YX8DNm9x%2FcTESfxoRFGgOgu53cI%2FekdSILXVorWNrs3wy2SggoE14ZGPtwnUd2CDSBdhlj1lUHpwXPDbjGTwECjy6hQ%3D%3D%7Ctkp%3ABk9SR4q_0YrBZQ
Dell Latitude Laptop Computer PC 14 Core i5 16GB RAM 512GB Windows 11 Pro Office,199.88,https://www.ebay.com/itm/226656262464?_skw=laptop&hash=item34c5c41940:g:GH4AAOSwLAJn3FFp&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1fBPfNbP6Rstp%2BLLi828t6AM6NlAS9CHWAe3y3Qm%2F%2BD7RBvG1bOiT%2FzTt%2Bd8p9O0rxV3BP48JvvvqmYlhnFa0uFHkWi18wciL57ZuQWeItCSZswWrbtb4bD1z1s1imDctr1X9SW9LLvHQEDzfxgLtwB7Ba4FLGqNdmgjawzX%2FFbI%2FyMXFNpwHCle%2Btv4%2BAFiPZZOTocWInyyNt8oj7nYWKafkQmbhu7NwYtA8aK%2F81TSqvQicrjPm%2BAxgG5foWAAsPJAHRMzD%2FbdSJnzislbEcM%7Ctkp%3ABk9SR4q_0YrBZQ
Laptop HP Windows 11 CORE i5 GEN 6 - 12TH GEN 32GB RAM 1TB SSD WEBCAM WIFI,219.07,https://www.ebay.com/itm/115777670869?_skw=laptop&hash=item1af4e30ed5:g:onIAAOSw17hk3WLf&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1fJ%2BI8YuPEtmSE%2FYeLRp1w7R05KScqSa3Oqhnk0qWCn1fYCTy87wAY8nK7SLXAgm%2BdoA6VUYK2E8CEdBFSb%2BRC1gV9iqXftWVgydcbCshKV7p93ktvQKl8aH2DtixF%2Bcjrvj2CxX96Yg1azfdbKP1mHx6up6ZaJFj6ncF8SSvnvyscCJP%2BkLqzQKeYbY%2Bb9amMLpZUberxsAvWA55snFJbPSSd7GUefCxygsoNGPhv2blXxCF3THYnUcRyEicFtzJQBtTNfZ2l%2B2htRGoBlj6i5%7Ctkp%3ABk9SR4q_0YrBZQ
"Dell Laptop PC Computer 11.6"" Intel Celeron N4100 4GB RAM 64GB SSD Windows 10",77.58,https://www.ebay.com/itm/254170214367?_skw=laptop&hash=item3b2db9afdf:g:ipkAAOSwCmdn72mj&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1eiw%2BylSIPDjeO1gH%2BSHaPaSJfwsiCKXlRiIKrLm7qh2LY%2B7%2BAMNrI9rGSCn4zhh4sGlnqt9csxsOTqOX5GkrSTWkp%2F07FS4jNl49Ym%2F1skuuCEnioFS0MCpUsqTiJFKeBhPZAk6RTVjELHpIZo24oRDSfxMIEF7XjwOvK06TlMgUsqu36NoldjQrrSKvmmWGbVXYoIV9XnmOeVzMF5C0yYrtoRrb1bzErQ%2FSC15eCYoA%3D%3D%7Ctkp%3ABk9SR4q_0YrBZQ
"HP ProBook 14"" HD Laptop Computer Intel i5 Up To 32GB RAM 1TB SSD Windows 11 Pro",168.78,https://www.ebay.com/itm/286393092388?_skw=laptop&hash=item42ae5bc924:g:fjMAAOSw14BnzGG-&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1esZHRfdbb3DE4CjTep9pBynkdLitO5GO79VH6Mj1t30PFaWVxkp5hkP4VsU2uzZPGphSdq7K7SfDBNFbQHroSv91j%2FxvsZDZOxohhTT4uSPCShTHfk2CgH6%2Frxb84f9gbjy9GtAe%2BJsIapnx6w94qYe32b7psWhne7rWBLJk1K8F8kvemXqwuGM4VBd3c4ZTgAegwuhc%2BGdWIq6eXvRmKDTPXe5n6qNjbW3KBq%2BRlKow%3D%3D%7Ctkp%3ABk9SR4q_0YrBZQ
Dell Precision 7520 Business Laptop Core i7 3.8GHz 32GB 256GB SSD Windows 10,228.86,https://www.ebay.com/itm/256714410251?_skw=laptop&hash=item3bc55f090b:g:fpEAAOSwPI9n3~if&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1cZY%2F3r6SuALPnFqEe4z%2FS%2FfrQlKACEFbRnRBavCrWFuKxMQYW4MjAkxkCRwiKnhVNb4Xfz93Um%2Fn5V4aqvBVoeFQOn4qNmlmDbIWATbau0wDzwHDLfqIUjgwzg6rHHBu%2FOwkEWfbTAskCqkQgPGzdR5a9pWV83kFHsJRyncxT9VYmxaG%2B9AIk28FqRdAHWF6B7hs6eSxV%2BwJvhf3qHZ5Jb3WbzYZityiMXmBcn3i3Xew%3D%3D%7Ctkp%3ABlBMUIq_0YrBZQ
